planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-AG	 1464	11F01_54_PC	Z-Wert	zValue	89.7488636	90.0000000	0.1750000	-0.1750000	-0.2511364	-0.0761364	100	11F01						0.1750000	-0.1750000									1	1	3	209.6642539	21.5001162	120.7701139
EMBRAGUE-OP10-AG	 1464	12F01_53_PC	Z-Wert	zValue	94.7539835	95.0000000	0.1750000	-0.1750000	-0.2460165	-0.0710165	100	12F01						0.1750000	-0.1750000									1	1	3	68.3926165	28.6998702	105.5444987
EMBRAGUE-OP10-AG	 1464	11B01_88_LB	Y-Wert	yValue	-106.9886753	-107.0000000	0.1500000	-0.1500000	0.0113247		100	11B01	0.0071173					0.1500000	-0.1500000									1	1	3	212.4462504	14.5113247	119.1343767
EMBRAGUE-OP10-AG	 1464	11B01_52_PC	X-Wert	xValue	227.2203517	227.1000000	0.1750000	-0.1750000	0.1203517		100	11B01	0.0071173					0.1750000	-0.1750000									1	1	3	212.4462504	14.5113247	119.1343767
EMBRAGUE-OP10-AG	 1464	12B01_44_PC	Y-Wert	yValue	-98.4347027	-98.5000000	0.1500000	-0.1500000	0.0652973		100	12B01	0.0414419					0.1500000	-0.1500000									1	1	3	63.6263924	23.0652973	100.3562202
EMBRAGUE-OP10-AG	 1464	12B01_51_PC	X-Wert	xValue	77.2423234	77.0000000	0.1750000	-0.1750000	0.2423234	0.0673234	100	12B01	0.0414419					0.1750000	-0.1750000									1	1	3	63.6263924	23.0652973	100.3562202
EMBRAGUE-OP10-AG	 1464	61F01_149_PC	Z-Wert	zValue	-130.0830729	-130.0600000	0.1250000	-0.1250000	-0.0230729		100	61F01	0.0015300					0.1250000	-0.1250000									1	1	3	240.0418279	34.4543474	-96.9635166
EMBRAGUE-OP10-AG	 1464	61F02_143_PC	Z-Wert	zValue	-125.6458150	-125.6100000	0.2000000	-0.2000000	-0.0358150		100	61F02	0.0010971					0.2000000	-0.2000000									1	1	3	-96.2149097	79.2937406	-140.7449457
EMBRAGUE-OP10-AG	 1464	62F01_148_PC	Z-Wert	zValue	-112.0126316	-112.0000000	0.1750000	-0.1750000	-0.0126316		100	62F01	0.0014684					0.1750000	-0.1750000									1	1	3	166.0223747	93.1889242	-89.3280664
EMBRAGUE-OP10-AG	 1464	62F02_142_PC	Z-Wert	zValue	-162.9993664	-163.0000000	0.1750000	-0.1750000	0.0006336		100	62F02	0.0011730					0.1750000	-0.1750000									1	1	3	88.3924045	111.6397106	-151.9792564
EMBRAGUE-OP10-AG	 1464	61B01_146_LB	X-Wert	xValue	224.0964237	224.0000000	0.1750000	-0.1750000	0.0964237		100	61B01	0.0004299					0.1750000	-0.1750000									1	1	3	239.8841790	34.1550357	-93.9628042
EMBRAGUE-OP10-AG	 1464	61B01_156_LB	Y-Wert	yValue	-87.3449643	-87.4000000	0.0500000	-0.0500000	0.0550357	0.0050357	100	61B01	0.0004299					0.0500000	-0.0500000									1	1	3	239.8841790	34.1550357	-93.9628042
EMBRAGUE-OP10-AG	 1464	61B01_164_PC	Durchmesser	diameter	12.0109781	12.0090000	0.0090000	-0.0090000	0.0019781		100	61B01	0.0004299					0.0090000	-0.0090000									1	1	3	239.8841790	34.1550357	-93.9628042
EMBRAGUE-OP10-AG	 1464	61B02_151_PC	Y-Wert	yValue	-42.4629954	-42.5000000	0.0500000	-0.0500000	0.0370046		100	61B02	0.0009614					0.0500000	-0.0500000									1	1	3	-96.2390761	79.0370046	-137.9756938
EMBRAGUE-OP10-AG	 1464	61B02_164_PC	Durchmesser	diameter	12.0118693	12.0090000	0.0090000	-0.0090000	0.0028693		100	61B02	0.0009614					0.0090000	-0.0090000									1	1	3	-96.2390761	79.0370046	-137.9756938
EMBRAGUE-OP10-AG	 1464	61B02_147_PC_X	Distanz	distance2d	338.9665617	339.0000000	0.2000000	-0.2000000	-0.0334383		100	61B02,61B01	0.0009614					0.2000000	-0.2000000						61B01			1	1	3	-96.2390761	79.0370046	-137.9756938
EMBRAGUE-OP10-AG	 1464	62B02_144_PC	X-Wert	xValue	66.1099472	66.0000000	0.1250000	-0.1250000	0.1099472		100	62B02	0.0003947					0.1250000	-0.1250000									1	1	3	89.1574752	93.0529823	-155.8127127
EMBRAGUE-OP10-AG	 1464	62B02_153_PC	Y-Wert	yValue	-28.4470177	-28.5000000	0.1500000	-0.1500000	0.0529823		100	62B02	0.0003947					0.1500000	-0.1500000									1	1	3	89.1574752	93.0529823	-155.8127127
EMBRAGUE-OP10-AG	 1464	62B01_153_PC	Y-Wert	yValue	-28.4446058	-28.5000000	0.1000000	-0.1000000	0.0553942		100	62B01	0.0122292					0.1000000	-0.1000000									1	1	3	166.1837298	93.0553942	-87.2115151
EMBRAGUE-OP10-AG	 1464	62B01_145_PC	X-Wert	xValue	152.1034071	152.0000000	0.1250000	-0.1250000	0.1034071		100	62B01	0.0122292					0.1250000	-0.1250000									1	1	3	166.1837298	93.0553942	-87.2115151
EMBRAGUE-OP10-AG	 1464	13F01_26_PC	Y-Wert	yValue	-66.9772271	-67.0000000	0.0000000	-0.3000000	0.0227729	0.0227729	100	13F01_LARGO						0.0000000	-0.3000000									1	1	3	-6.8866617	54.5227729	112.6603128
EMBRAGUE-OP10-AG	 1464	13F01_29_PC	Z-Wert	zValue	109.1235532	109.4000000	0.1250000	-0.1250000	-0.2764468	-0.1514468	100	13F01_PROFUNDIDAD	0.0010111					0.1250000	-0.1250000									1	1	3	-6.4199653	30.8020359	111.2506499
EMBRAGUE-OP10-AG	 1464	13F01_RF	Radius	radius	12.5798571	9.0000000	0.1000000	-0.1000000	3.5798571	3.4798567	100	13F01_RADIO_LADOMOTORDEARRANQUE	0.0045947					0.1000000	-0.1000000									1	1	3	-9.7002822	41.9968429	110.9018136
EMBRAGUE-OP10-AG	 1464	13F01_25_PC	Resultatselement	resultElementLength	30.6752007	31.0000000	0.3000000	-0.3000000	-0.3247993	-0.0247993	100							0.3000000	-0.3000000									1	1	3			
END
