planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-AG	 1462	61B02_164_PC	Durchmesser	diameter	12.0102508	12.0090000	0.0090000	-0.0090000	0.0012508		100	61B02	0.0016162					0.0090000	-0.0090000									1	1	3	-96.3744007	78.9757588	-137.9952024
EMBRAGUE-OP10-AG	 1462	61B02_147_PC_X	Distanz	distance2d	338.9555132	339.0000000	0.2000000	-0.2000000	-0.0444868		100	61B02,61B01	0.0016162					0.2000000	-0.2000000						61B01			1	1	3	-96.3744007	78.9757588	-137.9952024
EMBRAGUE-OP10-AG	 1462	62B02_144_PC	X-Wert	xValue	65.9510400	66.0000000	0.1250000	-0.1250000	-0.0489600		100	62B02	0.0005131					0.1250000	-0.1250000									1	1	3	88.9997125	92.9644713	-155.8320331
EMBRAGUE-OP10-AG	 1462	62B02_153_PC	Y-Wert	yValue	-28.5355287	-28.5000000	0.1500000	-0.1500000	-0.0355287		100	62B02	0.0005131					0.1500000	-0.1500000									1	1	3	88.9997125	92.9644713	-155.8320331
EMBRAGUE-OP10-AG	 1462	62B01_153_PC	Y-Wert	yValue	-28.5209784	-28.5000000	0.1000000	-0.1000000	-0.0209784		100	62B01	0.0101105					0.1000000	-0.1000000									1	1	3	166.0442370	92.9790216	-87.2839341
EMBRAGUE-OP10-AG	 1462	62B01_145_PC	X-Wert	xValue	151.9550386	152.0000000	0.1250000	-0.1250000	-0.0449614		100	62B01	0.0101105					0.1250000	-0.1250000									1	1	3	166.0442370	92.9790216	-87.2839341
EMBRAGUE-OP10-AG	 1462	13F01_26_PC	Y-Wert	yValue	-66.9917079	-67.0000000	0.0000000	-0.3000000	0.0082921	0.0082921	100	13F01_LARGO						0.0000000	-0.3000000									1	1	3	-7.4814309	54.5082921	112.4987537
EMBRAGUE-OP10-AG	 1462	13F01_29_PC	Z-Wert	zValue	109.5465493	109.4000000	0.1250000	-0.1250000	0.1465493	0.0215493	100	13F01_PROFUNDIDAD	0.0008572					0.1250000	-0.1250000									1	1	3	-6.5290698	30.6773293	111.6556847
EMBRAGUE-OP10-AG	 1462	13F01_RF	Radius	radius	12.4178904	9.0000000	0.1000000	-0.1000000	3.4178904	3.3178900	100	13F01_RADIO_LADOMOTORDEARRANQUE	0.0043046					0.1000000	-0.1000000									1	1	3	-10.2193323	42.0428236	111.1883246
EMBRAGUE-OP10-AG	 1462	13F01_25_PC	Resultatselement	resultElementLength	30.8605062	31.0000000	0.3000000	-0.3000000	-0.1394938		100							0.3000000	-0.3000000									1	1	3			
END
