planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE_281_OP20_L	  4995	Diam B_241_PC	Forma cilíndrica DIN	gdtCyl	0.0040891	0.0000000	0.0150000	0.0000000	0.0040891		Cilindro B	0.0011035					0.0150000	0.0000000									0.0005113	-3.3500000	0.0002513
EMBRAGUE_281_OP20_L	  4995	Diam B Diam 40_228_PC	Forma cilíndrica DIN	gdtCyl	0.0048042	0.0000000	0.0150000	0.0000000	0.0048042		Cilindro B DIAM 40	0.0014921					0.0150000	0.0000000									0.0018358	6.7500000	0.0009283
EMBRAGUE_281_OP20_L	  4995	Diam 40 Resp B_229_PC	Concentricidad DIN	gdtCon	0.0091102	0.0000000	0.1000000	0.0000000	0.0091102		Círculo B 40	0.0004612					0.1000000	0.0000000						Cilindro B			0.0007465	8.4987738	0.0010634
EMBRAGUE_281_OP20_L	  4995	2B01_A_331_RFL	Diámetro	diameter	71.9610533	71.9530000	0.0100000	-0.0090000	0.0080533		2B01_1	0.0023537					0.0100000	-0.0090000									59.6067167	39.6992708	-53.3556787
EMBRAGUE_281_OP20_L	  4995	2B01_B_331_RFL	Diámetro	diameter	71.9569477	71.9530000	0.0100000	-0.0090000	0.0039477		2B01_2	0.0027508					0.0100000	-0.0090000									59.6064024	33.5000578	-53.3563635
EMBRAGUE_281_OP20_L	  4995	2B01_C_331_RFL	Diámetro	diameter	71.9612962	71.9530000	0.0100000	-0.0090000	0.0082962		2B01_3	0.0010805					0.0100000	-0.0090000									59.6042307	29.4975871	-53.3566045
EMBRAGUE_281_OP20_L	  4995	2B01_330_PC	Redondez DIN	gdtRound	0.0088032	0.0000000	0.0100000	0.0000000	0.0088032		2B01_2	0.0028819					0.0100000	0.0000000									59.6064188	33.5000578	-53.3552454
EMBRAGUE_281_OP20_L	  4995	2B01_329_PC	Forma cilíndrica DIN	gdtCyl	0.0096667	0.0000000	0.0150000	0.0000000	0.0096667		CilD72	0.0028772					0.0150000	0.0000000									59.6060359	34.6000000	-53.3555838
EMBRAGUE_281_OP20_L	  4995	2B01_328_LB	Posición DIN polar 2d	gdtPosPol2d	0.0131676	0.0000000	0.0800000	0.0000000	0.0131676		2B01_2	0.0027508			1		0.0800000	0.0000000									59.6064024	33.5000578	-53.3563635
EMBRAGUE_281_OP20_L	  4995	2B01_328_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-53.3563635	-53.3620000	0.0400000	-0.0400000	0.0056365		2B01_2	0.0027508		2B01_328_LB			0.0400000	-0.0400000									59.6064024	33.5000578	-53.3563635
EMBRAGUE_281_OP20_L	  4995	2B01_328_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	59.6064024	59.6030000	0.0400000	-0.0400000	0.0034024		2B01_2	0.0027508		2B01_328_LB			0.0400000	-0.0400000									59.6064024	33.5000578	-53.3563635
EMBRAGUE_281_OP20_L	  4995	2B01_335_PC	Diámetro	diameter	76.6257667	76.5000000	0.3000000	0.0000000	0.1257667		2B01_4	0.0012368					0.3000000	0.0000000									59.5992308	16.9994223	-53.3593555
EMBRAGUE_281_OP20_L	  4995	2B01_332_RFL	Diámetro	diameter	55.9455138	55.9000000	0.1000000	0.0000000	0.0455138		2B01_5	0.0009810					0.1000000	0.0000000									59.6057776	43.0013338	-53.3573550
EMBRAGUE_281_OP20_L	  4995	2F01_348_METROLOGIA	Longitud de eje	lengthOfAxis	2.9344124	2.9000000	0.1000000	0.0000000	0.0344124		Perp.01-3						0.1000000	0.0000000									59.4772540	43.4547001	-53.2935394
EMBRAGUE_281_OP20_L	  4995	2F01_325_PC	Posición DIN cartesiana	gdtPosRec	0.0250200	0.0000000	0.1000000	0.0000000	0.0250200		Corte4				1		0.1000000	0.0000000									59.6075883	41.9874900	-53.3555582
EMBRAGUE_281_OP20_L	  4995	2F01_325_PC.Y	Posición DIN cartesiana.Y	gdtPosRec.Y	41.9874900	42.0000000	0.0500000	-0.0500000	-0.0125100		Corte4			2F01_325_PC			0.0500000	-0.0500000									59.6075883	41.9874900	-53.3555582
EMBRAGUE_281_OP20_L	  4995	Cota 42_326_PC	Paralelidad DIN	gdtPar	0.0136362	0.0000000	0.0400000	0.0000000	0.0136362		Pl01-2	0.0025303					0.0400000	0.0000000						Plano A			60.6481653	41.9879069	-53.6506592
EMBRAGUE_281_OP20_L	  4995	2F01_336_PC	Valor Y	yValue	23.5548075	23.6000000	0.1000000	-0.1000000	-0.0451925		punto01-3						0.1000000	-0.1000000									59.5992733	23.5548075	-90.1751235
EMBRAGUE_281_OP20_L	  4995	2B02_A_75_RFL	Diámetro	diameter	74.9312324	74.9400000	0.0100000	-0.0100000	-0.0087676		2B02_1	0.0008526					0.0100000	-0.0100000									188.5459284	121.0005457	-15.1022154
EMBRAGUE_281_OP20_L	  4995	2B02_B_75_RFL	Diámetro	diameter	74.9282361	74.9400000	0.0100000	-0.0100000	-0.0117639	-0.0017639	Dia D	0.0016879					0.0100000	-0.0100000									188.5431142	112.9990417	-15.0997689
EMBRAGUE_281_OP20_L	  4995	2B02_C_75_RFL	Diámetro	diameter	74.9245684	74.9400000	0.0100000	-0.0100000	-0.0154316	-0.0054316	2B02_3	0.0015813					0.0100000	-0.0100000									188.5435708	104.9960978	-15.1015408
EMBRAGUE_281_OP20_L	  4995	2B02_73_PC	Redondez DIN	gdtRound	0.0069871	0.0000000	0.0100000	0.0000000	0.0069871		Dia D	0.0019305					0.0100000	0.0000000									188.5422186	112.9990417	-15.0986247
EMBRAGUE_281_OP20_L	  4995	2B02_72_PC	Forma cilíndrica DIN	gdtCyl	0.0085755	0.0000000	0.0150000	0.0000000	0.0085755		CilD74	0.0024346					0.0150000	0.0000000									188.5441450	115.0500000	-15.1007144
EMBRAGUE_281_OP20_L	  4995	2B02_71_PC	Posición DIN polar 2d	gdtPosPol2d	0.0057901	0.0000000	0.0800000	0.0000000	0.0057901		Dia D	0.0016879			1		0.0800000	0.0000000									188.5431142	112.9990417	-15.0997689
EMBRAGUE_281_OP20_L	  4995	2B02_71_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-15.0997689	-15.1000000	0.0400000	-0.0400000	0.0002311		Dia D	0.0016879		2B02_71_PC			0.0400000	-0.0400000									188.5431142	112.9990417	-15.0997689
EMBRAGUE_281_OP20_L	  4995	2B02_71_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	188.5431142	188.5460000	0.0400000	-0.0400000	-0.0028858		Dia D	0.0016879		2B02_71_PC			0.0400000	-0.0400000									188.5431142	112.9990417	-15.0997689
EMBRAGUE_281_OP20_L	  4995	2B02_74_PC	Diámetro	diameter	65.9333455	66.0500000	0.1500000	-0.1500000	-0.1166545		2B02_4	0.0158763					0.1500000	-0.1500000									188.5426378	124.4992099	-15.1058780
EMBRAGUE_281_OP20_L	  4995	2B02_70_PC	Posición DIN polar 2d	gdtPosPol2d	0.0135433	0.0000000	0.2000000	0.0000000	0.0135433		2B02_4	0.0158763			1		0.2000000	0.0000000									188.5426378	124.4992099	-15.1058780
EMBRAGUE_281_OP20_L	  4995	2B02_70_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-15.1058780	-15.1000000	0.1000000	-0.1000000	-0.0058780		2B02_4	0.0158763		2B02_70_PC			0.1000000	-0.1000000									188.5426378	124.4992099	-15.1058780
EMBRAGUE_281_OP20_L	  4995	2B02_70_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	188.5426378	188.5460000	0.1000000	-0.1000000	-0.0033622		2B02_4	0.0158763		2B02_70_PC			0.1000000	-0.1000000									188.5426378	124.4992099	-15.1058780
EMBRAGUE_281_OP20_L	  4995	2B02_76_RFL	Diámetro	diameter	78.0845169	78.1000000	0.1000000	-0.1000000	-0.0154831		2B02_5	0.0223707					0.1000000	-0.1000000									188.5291371	91.9970045	-15.1126792
EMBRAGUE_281_OP20_L	  4995	2B02_78_PC	Posición DIN polar 2d	gdtPosPol2d	0.0421956	0.0000000	0.2000000	0.0000000	0.0421956		2B02_5	0.0223707			1		0.2000000	0.0000000									188.5291371	91.9970045	-15.1126792
EMBRAGUE_281_OP20_L	  4995	2B02_78_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-15.1126792	-15.1000000	0.1000000	-0.1000000	-0.0126792		2B02_5	0.0223707		2B02_78_PC			0.1000000	-0.1000000									188.5291371	91.9970045	-15.1126792
EMBRAGUE_281_OP20_L	  4995	2B02_78_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	188.5291371	188.5460000	0.1000000	-0.1000000	-0.0168629		2B02_5	0.0223707		2B02_78_PC			0.1000000	-0.1000000									188.5291371	91.9970045	-15.1126792
EMBRAGUE_281_OP20_L	  4995	2B02_286_CTP	Diámetro	diameter	230.2128593	230.2500000	0.2500000	-0.2500000	-0.0371407		2B02_6	0.0063799					0.2500000	-0.2500000									188.5467833	13.4967144	-15.1105655
EMBRAGUE_281_OP20_L	  4995	2F02_95_METROL	Longitud de eje	lengthOfAxis	3.5784486	3.6000000	0.1000000	-0.1000000	-0.0215514		Perp.02-3						0.1000000	-0.1000000									190.3943867	124.8492343	-14.1594813
EMBRAGUE_281_OP20_L	  4995	2F02_80_SIG	Valor Y	yValue	123.0603342	123.0000000	0.1000000	-0.1000000	0.0603342		Corte3						0.1000000	-0.1000000									188.5461946	123.0603342	-15.1021902
EMBRAGUE_281_OP20_L	  4995	Cota 123_82_LB	Paralelidad DIN	gdtPar	0.0162998	0.0000000	0.0400000	0.0000000	0.0162998		Pl02-2	0.0054026					0.0400000	0.0000000						Plano A			188.5479887	123.0606962	-15.1033909
EMBRAGUE_281_OP20_L	  4995	2B03_A_302_RFL	Diámetro	diameter	36.9616078	36.9630000	0.0080000	-0.0080000	-0.0013922		2B03_1	0.0010522					0.0080000	-0.0080000									81.0761405	44.0000401	65.7462125
EMBRAGUE_281_OP20_L	  4995	2B03_B_302_RFL	Diámetro	diameter	36.9603352	36.9630000	0.0080000	-0.0080000	-0.0026648		2B03_2	0.0010473					0.0080000	-0.0080000									81.0776378	38.4980450	65.7455906
EMBRAGUE_281_OP20_L	  4995	2B03_C_302_RFL	Diámetro	diameter	36.9671998	36.9630000	0.0080000	-0.0080000	0.0041998		2B03_3	0.0006562					0.0080000	-0.0080000									81.0743439	32.9971985	65.7469506
EMBRAGUE_281_OP20_L	  4995	2B03_305_PC	Redondez DIN	gdtRound	0.0050773	0.0000000	0.0100000	0.0000000	0.0050773		2B03_2	0.0015531					0.0100000	0.0000000									81.0761939	38.4980450	65.7444999
EMBRAGUE_281_OP20_L	  4995	2B03_306_PC	Forma cilíndrica DIN	gdtCyl	0.0072080	0.0000000	0.0150000	0.0000000	0.0072080		CilD37	0.0020777					0.0150000	0.0000000									81.0758760	38.3000000	65.7463082
EMBRAGUE_281_OP20_L	  4995	2B03_307_LB	Posición DIN polar 2d	gdtPosPol2d	0.0358215	0.0000000	0.0800000	0.0000000	0.0358215		2B03_2	0.0010473			1		0.0800000	0.0000000									81.0776378	38.4980450	65.7455906
EMBRAGUE_281_OP20_L	  4995	2B03_307_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	65.7455906	65.7600000	0.0400000	-0.0400000	-0.0144094		2B03_2	0.0010473		2B03_307_LB			0.0400000	-0.0400000									81.0776378	38.4980450	65.7455906
EMBRAGUE_281_OP20_L	  4995	2B03_307_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	81.0776378	81.0670000	0.0400000	-0.0400000	0.0106378		2B03_2	0.0010473		2B03_307_LB			0.0400000	-0.0400000									81.0776378	38.4980450	65.7455906
EMBRAGUE_281_OP20_L	  4995	2B03_D_303_RFL	Diámetro	diameter	55.4311617	55.3000000	0.2000000	0.0000000	0.1311617		2B03_4	0.0016540					0.2000000	0.0000000									81.0726788	28.0000082	65.7416898
EMBRAGUE_281_OP20_L	  4995	2B03_E_304_RFL	Diámetro	diameter	76.6135745	76.6500000	0.1500000	-0.1500000	-0.0364255		2B03_5	0.0013698					0.1500000	-0.1500000									81.0718322	18.0002757	65.7452630
EMBRAGUE_281_OP20_L	  4995	2F03_296_PC	Valor Y	yValue	46.0354318	45.9000000	0.2000000	0.0000000	0.1354318		Corte1						0.2000000	0.0000000									81.0785782	46.0354318	65.7459730
EMBRAGUE_281_OP20_L	  4995	2F03_297_PC	Valor Y	yValue	31.4484938	31.3000000	0.2000000	0.0000000	0.1484938		Corte2						0.2000000	0.0000000									81.0736834	31.4484938	65.7465172
EMBRAGUE_281_OP20_L	  4995	Cota Polar 2B0_2B01_216_LB_R	Distancia	distance2d	79.9988799	80.0001291	0.0300000	-0.0300000	-0.0012492		Dia B,2B01_2	0.0007964					0.0300000	-0.0300000						2B01_2			0.0000007	-5.0037971	-0.0000363
EMBRAGUE_281_OP20_L	  4995	Cota Polar 2B0_2B02_214_LB_R	Distancia	distance2d	189.1467884	189.1496871	0.0300000	-0.0300000	-0.0028986		Dia B,Dia D	0.0007964					0.0300000	-0.0300000						Dia D			0.0000007	-5.0037971	-0.0000363
EMBRAGUE_281_OP20_L	  4995	Cota Polar 2B01_2B02_212_LB_R	Distancia	distance2d	134.4925394	134.5001037	0.0300000	-0.0300000	-0.0075643		2B01_2,Dia D	0.0027335					0.0300000	-0.0300000						Dia D			59.6064007	33.5000578	-53.3563641
EMBRAGUE_281_OP20_L	  4995	Cota Polar 2B01_2B03_215_LB_R	Distancia	distance2d	121.0218560	121.0402998	0.0300000	-0.0300000	-0.0184438		2B01_2,2B03_2	0.0027335					0.0300000	-0.0300000						2B03_2			59.6064007	33.5000578	-53.3563641
EMBRAGUE_281_OP20_L	  4995	Cota Polar 2B02_2B03_213_LB_R	Distancia	distance2d	134.4797439	134.5000000	0.0300000	-0.0300000	-0.0202561		Dia D,2B03_2	0.0016342					0.0300000	-0.0300000						2B03_2			188.5431162	112.9990417	-15.0997709
EMBRAGUE_281_OP20_L	  4995	2B14_188_PC	Valor Y	yValue	-14.0369395	-14.1000000	0.1000000	-0.1000000	-0.0630605		Plano2B14	0.0017355					0.1000000	-0.1000000									-48.3536022	-14.0415850	46.7274040
EMBRAGUE_281_OP20_L	  4995	Cota Fondo Ranura_2B14_RF	Longitud de eje	lengthOfAxis	16.2220877	16.0000000	0.5000000	0.0000000	0.2220877		Perp.3						0.5000000	0.0000000									-49.6053943	-5.9300118	46.2911519
EMBRAGUE_281_OP20_L	  4995	2B14_RF	Valor Z	zValue	43.0728990	43.0500000	0.1000000	-0.1000000	0.0228990		punto1						0.1000000	-0.1000000									-49.5982149	-7.4999536	43.0728990
EMBRAGUE_281_OP20_L	  4995	D10_3B05_155_PC	Diámetro	diameter	10.1120944	10.1000000	0.1000000	-0.1000000	0.0120944		2B05_10	0.0017158					0.1000000	-0.1000000									-75.8019343	8.9980822	-121.2269052
EMBRAGUE_281_OP20_L	  4995	D10_3B05_156_PC	Posición DIN polar 2d	gdtPosPol2d	0.1908398	0.0000000	0.3000000	0.0000000	0.1908398		2B05_10	0.0017158			1		0.3000000	0.0000000									-75.8019343	8.9980822	-121.2269052
EMBRAGUE_281_OP20_L	  4995	D10_3B05_156_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-121.2269052	-121.1330000	0.1500000	-0.1500000	-0.0939052		2B05_10	0.0017158		D10_3B05_156_PC			0.1500000	-0.1500000									-75.8019343	8.9980822	-121.2269052
EMBRAGUE_281_OP20_L	  4995	D10_3B05_156_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-75.8019343	-75.7850000	0.1500000	-0.1500000	-0.0169343		2B05_10	0.0017158		D10_3B05_156_PC			0.1500000	-0.1500000									-75.8019343	8.9980822	-121.2269052
EMBRAGUE_281_OP20_L	  4995	D12_2B05_152_LB	Diámetro	diameter	11.9754218	11.9860000	0.0090000	-0.0090000	-0.0105782	-0.0015782	2B05_12	0.0010106					0.0090000	-0.0090000									-75.7855221	2.4981215	-121.1315011
EMBRAGUE_281_OP20_L	  4995	D12_2B05_149_LB	Posición DIN polar 2d	gdtPosPol2d	0.0031745	0.0000000	0.0800000	0.0000000	0.0031745		2B05_12	0.0010106			1		0.0800000	0.0000000									-75.7855221	2.4981215	-121.1315011
EMBRAGUE_281_OP20_L	  4995	D12_2B05_149_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-121.1315011	-121.1330000	0.0400000	-0.0400000	0.0014989		2B05_12	0.0010106		D12_2B05_149_LB			0.0400000	-0.0400000									-75.7855221	2.4981215	-121.1315011
EMBRAGUE_281_OP20_L	  4995	D12_2B05_149_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-75.7855221	-75.7850000	0.0400000	-0.0400000	-0.0005221		2B05_12	0.0010106		D12_2B05_149_LB			0.0400000	-0.0400000									-75.7855221	2.4981215	-121.1315011
EMBRAGUE_281_OP20_L	  4995	3B06_172_PC	Diámetro	diameter	10.1120045	10.1000000	0.1000000	-0.1000000	0.0120045		2B06	0.0005946					0.1000000	-0.1000000									-25.2354012	6.9981327	-133.3809794
EMBRAGUE_281_OP20_L	  4995	3B06_171_PC	Posición DIN polar 2d	gdtPosPol2d	0.1873933	0.0000000	0.3000000	0.0000000	0.1873933		2B06	0.0005946			1		0.3000000	0.0000000									-25.2354012	6.9981327	-133.3809794
EMBRAGUE_281_OP20_L	  4995	3B06_171_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-133.3809794	-133.2900000	0.1500000	-0.1500000	-0.0909794		2B06	0.0005946		3B06_171_PC			0.1500000	-0.1500000									-25.2354012	6.9981327	-133.3809794
EMBRAGUE_281_OP20_L	  4995	3B06_171_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-25.2354012	-25.2130000	0.1500000	-0.1500000	-0.0224012		2B06	0.0005946		3B06_171_PC			0.1500000	-0.1500000									-25.2354012	6.9981327	-133.3809794
EMBRAGUE_281_OP20_L	  4995	3B07_172	Diámetro	diameter	10.1114394	10.1000000	0.1000000	-0.1000000	0.0114394		2B07	0.0005409					0.1000000	-0.1000000									26.7755107	6.9980792	-133.3874533
EMBRAGUE_281_OP20_L	  4995	3B07_171	Posición DIN polar 2d	gdtPosPol2d	0.2009664	0.0000000	0.3000000	0.0000000	0.2009664		2B07	0.0005409			1		0.3000000	0.0000000									26.7755107	6.9980792	-133.3874533
EMBRAGUE_281_OP20_L	  4995	3B07_171.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-133.3874533	-133.2900000	0.1500000	-0.1500000	-0.0974533		2B07	0.0005409		3B07_171			0.1500000	-0.1500000									26.7755107	6.9980792	-133.3874533
EMBRAGUE_281_OP20_L	  4995	3B07_171.X	Posición DIN polar 2d.X	gdtPosPol2d.X	26.7755107	26.8000000	0.1500000	-0.1500000	-0.0244893		2B07	0.0005409		3B07_171			0.1500000	-0.1500000									26.7755107	6.9980792	-133.3874533
EMBRAGUE_281_OP20_L	  4995	Posición _2B08	Posición DIN polar 2d	gdtPosPol2d	0.0717629	0.0000000	0.3000000	0.0000000	0.0717629		2B08	0.0081264			1		0.3000000	0.0000000									77.2713640	8.2778259	-133.2683792
EMBRAGUE_281_OP20_L	  4995	Posición _2B08.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-133.2683792	-133.2900000	0.1500000	-0.1500000	0.0216208		2B08	0.0081264		Posición _2B08			0.1500000	-0.1500000									77.2713640	8.2778259	-133.2683792
EMBRAGUE_281_OP20_L	  4995	Posición _2B08.X	Posición DIN polar 2d.X	gdtPosPol2d.X	77.2713640	77.3000000	0.1500000	-0.1500000	-0.0286360		2B08	0.0081264		Posición _2B08			0.1500000	-0.1500000									77.2713640	8.2778259	-133.2683792
EMBRAGUE_281_OP20_L	  4995	Posición _2B09	Posición DIN polar 2d	gdtPosPol2d	0.0616832	0.0000000	0.3000000	0.0000000	0.0616832		2B09	0.0095741			1		0.3000000	0.0000000									138.7973851	8.2820154	-133.2728220
EMBRAGUE_281_OP20_L	  4995	Posición _2B09.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-133.2728220	-133.2900000	0.1500000	-0.1500000	0.0171780		2B09	0.0095741		Posición _2B09			0.1500000	-0.1500000									138.7973851	8.2820154	-133.2728220
EMBRAGUE_281_OP20_L	  4995	Posición _2B09.X	Posición DIN polar 2d.X	gdtPosPol2d.X	138.7973851	138.8230000	0.1500000	-0.1500000	-0.0256149		2B09	0.0095741		Posición _2B09			0.1500000	-0.1500000									138.7973851	8.2820154	-133.2728220
EMBRAGUE_281_OP20_L	  4995	Posición _2B10	Posición DIN polar 2d	gdtPosPol2d	0.0466308	0.0000000	0.3000000	0.0000000	0.0466308		2B10	0.0095661			1		0.3000000	0.0000000									198.1629343	8.2818313	-139.2215969
EMBRAGUE_281_OP20_L	  4995	Posición _2B10.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-139.2215969	-139.2250000	0.1500000	-0.1500000	0.0034031		2B10	0.0095661		Posición _2B10			0.1500000	-0.1500000									198.1629343	8.2818313	-139.2215969
EMBRAGUE_281_OP20_L	  4995	Posición _2B10.X	Posición DIN polar 2d.X	gdtPosPol2d.X	198.1629343	198.1860000	0.1500000	-0.1500000	-0.0230657		2B10	0.0095661		Posición _2B10			0.1500000	-0.1500000									198.1629343	8.2818313	-139.2215969
EMBRAGUE_281_OP20_L	  4995	Posición _2B11	Posición DIN polar 2d	gdtPosPol2d	0.0789907	0.0000000	0.3000000	0.0000000	0.0789907		2B11	0.0174342			1		0.3000000	0.0000000									254.1085467	8.2539681	-118.5511787
EMBRAGUE_281_OP20_L	  4995	Posición _2B11.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-118.5511787	-118.5530000	0.1500000	-0.1500000	0.0018213		2B11	0.0174342		Posición _2B11			0.1500000	-0.1500000									254.1085467	8.2539681	-118.5511787
EMBRAGUE_281_OP20_L	  4995	Posición _2B11.X	Posición DIN polar 2d.X	gdtPosPol2d.X	254.1085467	254.1480000	0.1500000	-0.1500000	-0.0394533		2B11	0.0174342		Posición _2B11			0.1500000	-0.1500000									254.1085467	8.2539681	-118.5511787
EMBRAGUE_281_OP20_L	  4995	Posición _2B12	Posición DIN polar 2d	gdtPosPol2d	0.1514578	0.0000000	0.3000000	0.0000000	0.1514578		2B12	0.0074632			1		0.3000000	0.0000000									293.8921268	8.2659630	-77.5145999
EMBRAGUE_281_OP20_L	  4995	Posición _2B12.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-77.5145999	-77.4940000	0.1500000	-0.1500000	-0.0205999		2B12	0.0074632		Posición _2B12			0.1500000	-0.1500000									293.8921268	8.2659630	-77.5145999
EMBRAGUE_281_OP20_L	  4995	Posición _2B12.X	Posición DIN polar 2d.X	gdtPosPol2d.X	293.8921268	293.9650000	0.1500000	-0.1500000	-0.0728732		2B12	0.0074632		Posición _2B12			0.1500000	-0.1500000									293.8921268	8.2659630	-77.5145999
EMBRAGUE_281_OP20_L	  4995	Posición _2B13	Posición DIN polar 2d	gdtPosPol2d	0.1724404	0.0000000	0.3000000	0.0000000	0.1724404		2B13	0.0064047			1		0.3000000	0.0000000									312.7201772	8.2646833	-22.9981151
EMBRAGUE_281_OP20_L	  4995	Posición _2B13.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-22.9981151	-22.9610000	0.1500000	-0.1500000	-0.0371151		2B13	0.0064047		Posición _2B13			0.1500000	-0.1500000									312.7201772	8.2646833	-22.9981151
EMBRAGUE_281_OP20_L	  4995	Posición _2B13.X	Posición DIN polar 2d.X	gdtPosPol2d.X	312.7201772	312.7980000	0.1500000	-0.1500000	-0.0778228		2B13	0.0064047		Posición _2B13			0.1500000	-0.1500000									312.7201772	8.2646833	-22.9981151
EMBRAGUE_281_OP20_L	  4995	Posición _2B14_R	Posición DIN polar 2d	gdtPosPol2d	0.1498395	0.0000000	0.3000000	0.0000000	0.1498395		2B14_R	0.0047502			1		0.3000000	0.0000000									307.0496957	10.2539016	30.9259331
EMBRAGUE_281_OP20_L	  4995	Posición _2B14_R.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	30.9259331	30.9690000	0.1500000	-0.1500000	-0.0430669		2B14_R	0.0047502		Posición _2B14_R			0.1500000	-0.1500000									307.0496957	10.2539016	30.9259331
EMBRAGUE_281_OP20_L	  4995	Posición _2B14_R.X	Posición DIN polar 2d.X	gdtPosPol2d.X	307.0496957	307.1110000	0.1500000	-0.1500000	-0.0613043		2B14_R	0.0047502		Posición _2B14_R			0.1500000	-0.1500000									307.0496957	10.2539016	30.9259331
EMBRAGUE_281_OP20_L	  4995	D12_2B14_280_LB	Diámetro	diameter	11.9730879	11.9860000	0.0090000	-0.0090000	-0.0129121	-0.0039121	2B14_12	0.0012289					0.0090000	-0.0090000									307.0917094	2.4984865	30.9423341
